EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
317109;0;ZG;1708;Steinhausen;Grabenackerstrasse;34;6312;0;Steinhausen;2678995.831;1228214.992;de
317110;0;ZG;1708;Steinhausen;Grabenackerstrasse;32;6312;0;Steinhausen;2678957.137;1228203.61;de
317111;0;ZG;1708;Steinhausen;Grabenackerstrasse;20;6312;0;Steinhausen;2678881.498;1228173.557;de
317112;0;ZG;1708;Steinhausen;Hasenbergstrasse;3;6312;0;Steinhausen;2678795.195;1228060.458;de
317113;0;ZG;1708;Steinhausen;Hasenbergstrasse;1;6312;0;Steinhausen;2678768.638;1228047.46;de
317114;0;ZG;1708;Steinhausen;Knonauerstrasse;26;6312;0;Steinhausen;2678739.822;1228060.053;de
317115;0;ZG;1708;Steinhausen;Grabenackerstrasse;4;6312;0;Steinhausen;2678794.285;1228118.816;de
317116;0;ZG;1708;Steinhausen;Grabenackerstrasse;6;6312;0;Steinhausen;2678802.342;1228105.815;de
317117;0;ZG;1708;Steinhausen;Hasenbergstrasse;7;6312;0;Steinhausen;2678810.948;1228093.734;de
317118;0;ZG;1708;Steinhausen;Hasenbergstrasse;5;6312;0;Steinhausen;2678822.489;1228082.944;de
317119;0;ZG;1708;Steinhausen;Grabenackerstrasse;2;6312;0;Steinhausen;2678745.265;1228090.597;de
317120;0;ZG;1708;Steinhausen;Grabenackerstrasse;30;6312;0;Steinhausen;2678921.511;1228197.243;de
317121;0;ZG;1708;Steinhausen;Bannstrasse;28;6312;0;Steinhausen;2679437.091;1228168.948;de
317123;0;ZG;1708;Steinhausen;Bannstrasse;24;6312;0;Steinhausen;2679364.411;1228163.731;de
317124;0;ZG;1708;Steinhausen;Bachsteg;1;6312;0;Steinhausen;2679379.911;1228131.375;de
317125;0;ZG;1708;Steinhausen;Eschfeldstrasse;3a;6312;0;Steinhausen;2679370.666;1228032.344;de
317126;0;ZG;1708;Steinhausen;Bannstrasse;14;6312;0;Steinhausen;2679345.693;1228136.997;de
317127;0;ZG;1708;Steinhausen;Bannstrasse;16;6312;0;Steinhausen;2679341.554;1228153.996;de
317128;0;ZG;1708;Steinhausen;Bannstrasse;4;6312;0;Steinhausen;2679341.501;1228026.354;de
317130;0;ZG;1708;Steinhausen;Eschfeldstrasse;15;6312;0;Steinhausen;2679497.879;1228044.102;de
317131;0;ZG;1708;Steinhausen;Eschfeldstrasse;9;6312;0;Steinhausen;2679429.558;1228035.246;de
317132;0;ZG;1708;Steinhausen;Eschfeldstrasse;7;6312;0;Steinhausen;2679425.285;1228033.476;de
317133;0;ZG;1708;Steinhausen;Eschfeldstrasse;5;6312;0;Steinhausen;2679412.647;1228021.511;de
317134;0;ZG;1708;Steinhausen;Eschfeldstrasse;8;6312;0;Steinhausen;2679417.776;1228001.729;de
317135;0;ZG;1708;Steinhausen;Eschfeldstrasse;6;6312;0;Steinhausen;2679388.575;1227983.373;de
317136;0;ZG;1708;Steinhausen;Eschfeldstrasse;4;6312;0;Steinhausen;2679365.073;1227971.678;de
317138;0;ZG;1708;Steinhausen;Blickensdorferstrasse;15;6312;0;Steinhausen;2679472.539;1227916.552;de
317139;0;ZG;1708;Steinhausen;Blickensdorferstrasse;13;6312;0;Steinhausen;2679422.974;1227893.304;de
317140;0;ZG;1708;Steinhausen;Blickensdorferstrasse;13a;6312;0;Steinhausen;2679418.801;1227911.512;de
317143;0;ZG;1708;Steinhausen;Eschfeldstrasse;2;6312;0;Steinhausen;2679335.976;1227949.814;de
317145;0;ZG;1708;Steinhausen;Bannstrasse;1;6312;0;Steinhausen;2679298.144;1227958.898;de
317146;0;ZG;1708;Steinhausen;Bannstrasse;3;6312;0;Steinhausen;2679291.703;1227979.873;de
317147;0;ZG;1708;Steinhausen;Bannstrasse;5;6312;0;Steinhausen;2679293.831;1227998.138;de
317148;0;ZG;1708;Steinhausen;Bannstrasse;15;6312;0;Steinhausen;2679295.072;1228097.074;de
317149;0;ZG;1708;Steinhausen;Bannstrasse;17;6312;0;Steinhausen;2679289.7;1228122.905;de
317150;0;ZG;1708;Steinhausen;Bannstrasse;19;6312;0;Steinhausen;2679304.718;1228146.05;de
317151;0;ZG;1708;Steinhausen;Hasenbergstrasse;42;6312;0;Steinhausen;2679262.785;1228152.4;de
317152;0;ZG;1708;Steinhausen;Hasenbergstrasse;38;6312;0;Steinhausen;2679204.452;1228130.939;de
317153;0;ZG;1708;Steinhausen;Tellenmattstrasse;24;6312;0;Steinhausen;2679210.207;1228090.494;de
317154;0;ZG;1708;Steinhausen;Tellenmattstrasse;30;6312;0;Steinhausen;2679272.549;1228123.525;de
317155;0;ZG;1708;Steinhausen;Tellenmattstrasse;28;6312;0;Steinhausen;2679264.464;1228100.001;de
317156;0;ZG;1708;Steinhausen;Tellenmattstrasse;26;6312;0;Steinhausen;2679260.164;1228073.009;de
317157;0;ZG;1708;Steinhausen;Tellenmattstrasse;22;6312;0;Steinhausen;2679268.429;1228042.71;de
317158;0;ZG;1708;Steinhausen;Hammerstrasse;4b;6312;0;Steinhausen;2679269.137;1228012.03;de
317159;0;ZG;1708;Steinhausen;Tellenmattstrasse;18;6312;0;Steinhausen;2679214.069;1228007.645;de
317160;0;ZG;1708;Steinhausen;Tellenmattstrasse;20;6312;0;Steinhausen;2679228.312;1228036.068;de
317162;0;ZG;1708;Steinhausen;Hammerstrasse;11;6312;0;Steinhausen;2679174.521;1228001.17;de
317163;0;ZG;1708;Steinhausen;Hammerstrasse;13;6312;0;Steinhausen;2679152.689;1228013.762;de
317164;0;ZG;1708;Steinhausen;Hammerstrasse;15;6312;0;Steinhausen;2679130.854;1228025.954;de
317165;0;ZG;1708;Steinhausen;Hammerstrasse;16;6312;0;Steinhausen;2679130.817;1228046.226;de
317166;0;ZG;1708;Steinhausen;Hammerstrasse;17;6312;0;Steinhausen;2679127.456;1228066.149;de
317167;0;ZG;1708;Steinhausen;Hammerstrasse;18;6312;0;Steinhausen;2679155.447;1228038.756;de
317168;0;ZG;1708;Steinhausen;Hammerstrasse;19;6312;0;Steinhausen;2679158.084;1228062.492;de
317169;0;ZG;1708;Steinhausen;Hammerstrasse;20;6312;0;Steinhausen;2679177.28;1228026.157;de
317170;0;ZG;1708;Steinhausen;Hammerstrasse;21;6312;0;Steinhausen;2679174.643;1228055.754;de
317171;0;ZG;1708;Steinhausen;Tellenmattstrasse;25;6312;0;Steinhausen;2679154.678;1228098.23;de
317172;0;ZG;1708;Steinhausen;Hasenbergstrasse;34;6312;0;Steinhausen;2679114.773;1228127.103;de
317173;0;ZG;1708;Steinhausen;Hasenbergstrasse;32;6312;0;Steinhausen;2679066.308;1228121.95;de
317174;0;ZG;1708;Steinhausen;Hasenbergstrasse;30;6312;0;Steinhausen;2679042.829;1228110.079;de
317175;0;ZG;1708;Steinhausen;Hasenbergstrasse;36;6312;0;Steinhausen;2679138.999;1228138.503;de
317176;0;ZG;1708;Steinhausen;Neudorfweg;1;6312;0;Steinhausen;2679022.957;1227994.908;de
317177;0;ZG;1708;Steinhausen;Neudorfweg;3;6312;0;Steinhausen;2679014.651;1228018.694;de
317178;0;ZG;1708;Steinhausen;Neudorfweg;5;6312;0;Steinhausen;2679006.776;1228042.168;de
317179;0;ZG;1708;Steinhausen;Neudorfweg;7;6312;0;Steinhausen;2678999.635;1228066.122;de
317180;0;ZG;1708;Steinhausen;Neudorfweg;8a;6312;0;Steinhausen;2679026.497;1228072.929;de
317181;0;ZG;1708;Steinhausen;Neudorfweg;8b;6312;0;Steinhausen;2679036.113;1228074.578;de
317182;0;ZG;1708;Steinhausen;Neudorfweg;6a;6312;0;Steinhausen;2679035.381;1228047.839;de
317183;0;ZG;1708;Steinhausen;Neudorfweg;6b;6312;0;Steinhausen;2679042.432;1228049.121;de
317184;0;ZG;1708;Steinhausen;Neudorfweg;4a;6312;0;Steinhausen;2679040.906;1228023.48;de
317185;0;ZG;1708;Steinhausen;Neudorfweg;4b;6312;0;Steinhausen;2679051.237;1228026.216;de
317186;0;ZG;1708;Steinhausen;Neudorfweg;2;6312;0;Steinhausen;2679051.955;1227995.884;de
317187;0;ZG;1708;Steinhausen;Neudorfstrasse;17;6312;0;Steinhausen;2679034.031;1227965.639;de
317188;0;ZG;1708;Steinhausen;Neudorfstrasse;15;6312;0;Steinhausen;2679057.372;1227963.609;de
317189;0;ZG;1708;Steinhausen;Neudorfstrasse;13a;6312;0;Steinhausen;2679076.84;1227949.372;de
317190;0;ZG;1708;Steinhausen;Neudorfstrasse;14;6312;0;Steinhausen;2679076.132;1227997.259;de
317191;0;ZG;1708;Steinhausen;Neudorfstrasse;16;6312;0;Steinhausen;2679073.288;1228055.965;de
317192;0;ZG;1708;Steinhausen;Neudorfstrasse;12;6312;0;Steinhausen;2679085.656;1227999.555;de
317193;0;ZG;1708;Steinhausen;Neudorfstrasse;12b;6312;0;Steinhausen;2679106.12;1228034.912;de
317194;0;ZG;1708;Steinhausen;Neudorfstrasse;12a;6312;0;Steinhausen;2679104.759;1228084.01;de
317195;0;ZG;1708;Steinhausen;Neudorfstrasse;10;6312;0;Steinhausen;2679116.303;1227994.893;de
317196;0;ZG;1708;Steinhausen;Neudorfstrasse;9;6312;0;Steinhausen;2679109.025;1227963.635;de
317197;0;ZG;1708;Steinhausen;Neudorfstrasse;8;6312;0;Steinhausen;2679136.865;1227972.817;de
317198;0;ZG;1708;Steinhausen;Neudorfstrasse;7;6312;0;Steinhausen;2679131.976;1227946.128;de
317199;0;ZG;1708;Steinhausen;Tellenmattstrasse;15;6312;0;Steinhausen;2679165.923;1227982.442;de
317201;0;ZG;1708;Steinhausen;Unterdorf;8;6312;0;Steinhausen;2679108.849;1227922.487;de
317202;0;ZG;1708;Steinhausen;Keltenweg;2;6312;0;Steinhausen;2678852.715;1228051.094;de
317203;0;ZG;1708;Steinhausen;Keltenweg;4;6312;0;Steinhausen;2678827.254;1228032.78;de
317204;0;ZG;1708;Steinhausen;Keltenweg;6;6312;0;Steinhausen;2678808.926;1228010.07;de
317205;0;ZG;1708;Steinhausen;Keltenweg;7;6312;0;Steinhausen;2678905.188;1228042.348;de
317206;0;ZG;1708;Steinhausen;Keltenweg;8;6312;0;Steinhausen;2678878.002;1228024.136;de
317207;0;ZG;1708;Steinhausen;Keltenweg;9;6312;0;Steinhausen;2678926.584;1228050.194;de
317208;0;ZG;1708;Steinhausen;Keltenweg;10;6312;0;Steinhausen;2678880.291;1228020.656;de
317209;0;ZG;1708;Steinhausen;Keltenweg;11;6312;0;Steinhausen;2678931.133;1228051.75;de
317210;0;ZG;1708;Steinhausen;Keltenweg;12;6312;0;Steinhausen;2678879.1;1228006.86;de
317211;0;ZG;1708;Steinhausen;Keltenweg;13;6312;0;Steinhausen;2678918.924;1228019.913;de
